id,cons_12m,cons_gas_12m,cons_last_month,forecast_cons_12m,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,pow_max,churn,tenure,months_activ,months_to_end,months_modif_prod,months_renewal,channel_epu,channel_ewp,channel_fix,channel_foo,channel_lmk,channel_sdd,channel_usi,origin_ewx,origin_kam,origin_ldk,origin_lxi,origin_usa,activity_apd,activity_ckf,activity_clu,activity_cwo,activity_fmw,activity_kkk,activity_kwu,activity_sfi,activity_wxe
33e5a46305e282aef856ef00fee02e2c,4.8320232533073915,4.167140035508358,3.6901074394563307,3.8270518377406146,0.0,2.172573743771971,0.112852,0.095965,40.606701,1,2.6721902511882525,19.92,19.92,2,571.66,20.0,0,3,39.0,1.0,22.0,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
270835591aad4b5231d23fb7bdcd3bcf,3.805092878342673,0.0,3.048053173115609,2.982176220729302,0.0,1.2370407913791908,0.145541,0.0,44.31137796,0,2.2171416379382807,34.68,34.68,1,101.81,13.856,0,7,71.0,12.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
d766f436878bdf7c211ad1546e4357e9,3.8477576883923312,0.0,0.0,3.0250189722827594,0.0,1.311541958401195,0.147506,0.0,45.80687796,0,0.0,22.89,22.89,1,102.08,13.856,0,5,49.0,10.0,49.0,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38ff1f75487719c54ba3d4a46f9ee244,4.294576439201622,4.660827546698382,3.166430113843283,3.2994266645428936,0.0,2.1112288982341556,0.11650899999999999,0.101397,40.606701,1,2.1728946977521764,60.84,60.84,3,66.87,25.0,0,6,60.0,11.0,13.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
a29ad433a1585b364e5485ec55b6bbc3,4.198767021009409,0.0,0.0,2.665233791884687,0.0,1.2425414282983842,0.14588399999999999,0.0,44.31137796,0,0.0,37.56,37.56,1,45.07,15.0,0,7,71.0,12.0,71.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3143ff0dec9bb97876c726e42b5a66c6,3.518118947143153,0.0,0.0,2.381024781409826,0.0024033777200389737,1.236789099409293,0.13536339220165514,0.05295074349405335,43.67448504099181,0,0.0,34.68,34.68,1,30.02,13.856,1,4,43.0,5.0,18.0,6.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
237111445b27c435937f982ffcaef727,5.559064737874338,0.0,0.0,4.5155613835672455,0.0,2.518171633602262,0.108925,0.092586,40.606701,0,0.0,-0.24,-0.24,1,198.34642448260695,18.40291183544356,1,4,53.0,3.0,53.0,12.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
be272db990d3604a49a54887dfa904f4,4.038659894302496,0.0,3.5089335260500327,2.891515156998247,0.0,1.2474822606770544,0.165793,0.08853899999999999,44.31137796,0,2.338536173355659,14.57,14.57,1,59.82,10.35,0,7,77.0,6.0,77.0,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6187a71186583ed2457d182b00b632c5,4.180441298194719,0.0,3.6721902511882525,3.2145736540325895,0.0,1.0557604646877348,0.16405799999999998,0.086163,44.31137796,0,2.694973534979556,29.76,29.76,1,134.5,14.49,0,3,33.0,2.0,33.0,9.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6ae7e4a3bdf96abb7783b342378ca5fc,3.5121505369220305,0.0,0.0,2.6887134054928947,0.0,1.2415464805965484,0.14571099999999998,0.0,44.31137796,0,0.0,10.08,10.08,1,47.33,10.392000000000001,0,6,63.0,8.0,63.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cfc1377e09c9866fae771bb4180f026a,3.6104472214421213,0.0,2.8254261177678233,2.7800435411201145,0.0,1.252610340567373,0.142822,0.0,44.31137796,0,1.9890936926103255,15.5,15.5,1,59.37,11.0,0,6,65.0,6.0,7.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
d4a84ff4ec620151ef05bdef0cf27eab,4.20854884177061,0.0,3.1687920203141817,3.2406640465925007,0.0,0.0,0.115174,0.098837,40.606701,0,2.193653224907199,12.9,12.9,1,181.75,20.7,0,7,77.0,6.0,77.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1d4a665170914d996d3fb78069495516,4.712304485510429,0.0,0.0,3.540355756946955,0.0,1.2617385473525378,0.159815,0.081173,44.31137796,0,0.0,4.83,4.83,2,122.17,10.35,1,4,38.0,10.0,1.0,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
e91f386614c13becdf81cc47fadfa2a2,3.243286146083446,0.0,1.8129133566428555,2.247997802080121,0.0,2.1099495802305883,0.120372,0.103487,40.606701,0,0.850033257689769,37.39,37.39,1,21.87,16.5,0,4,45.0,2.0,45.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b5159f09fc3592f49048683fb75629da,4.71412010756549,0.0,3.612359947967774,3.722919245804747,0.0,2.1194868355646355,0.11863599999999999,0.10175,40.606701,0,2.6101595844990424,23.66,23.66,1,544.49,26.4,0,4,45.0,2.0,45.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
c0465e0147cc1faf14e8793a14c92cd2,4.582847113905814,0.0,3.5561818466529114,3.3653662905091073,0.0,2.2272695167098435,0.114025,0.097683,40.606701,0,2.3714003860309845,23.99,23.99,1,295.02,50.0,0,6,63.0,8.0,4.0,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3c52cd186c318638296ed093e9cdf412,4.927000593342864,0.0,3.772761647144032,3.5785074119623004,0.0,2.115976429454818,0.11576099999999999,0.09941900000000001,40.606701,0,2.513337480770356,25.44,25.44,1,428.99,21.04,1,4,44.0,3.0,8.0,8.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0acfc92892cc39bb48fb3398a8cda11f,3.92147838037569,0.0,0.0,3.0833377573034886,0.0,1.2442771208018428,0.142065,0.0,44.31137796,0,0.0,27.52,27.52,1,112.04,13.3,0,5,66.0,5.0,18.0,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
a847d1f70553a669ff5f793995b437c1,4.65359838184329,0.0,3.6242820958356683,3.6106282284980127,0.0,2.545752318433979,0.1017,0.092659,58.99595196,0,2.5691748611451377,-4.5,-4.5,1,469.43,18.40291183544356,0,6,81.0,2.0,81.0,9.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
f1f24e9f048478c6d41fa05795b1d424,3.1878026387184195,1.6434526764861874,1.3424226808222062,1.3136563466180313,0.0,2.1242106834362176,0.11690999999999999,0.10057200000000001,40.606701,1,0.4517864355242902,42.48,42.48,2,2.43,17.0,1,6,68.0,3.0,68.0,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
471f25ae25f8c42dbfae0bc1e76c1cd3,3.216165902285993,0.0,0.0,2.4964591381210437,0.0024033777200389737,1.1702617153949575,0.182936,0.0,47.80087836,0,0.0,48.6,48.6,1,27.83,13.856,0,4,46.0,1.0,0.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
e0b40169a9075474ca8bddab6d490484,3.6559064181802152,0.0,0.0,2.8310503021686864,0.0,1.2345172835126867,0.14531,0.0,44.31137796,0,0.0,21.48,21.48,1,63.75,10.392000000000001,0,4,44.0,3.0,9.0,8.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3133a89333b09b9eaf541818eabf5c93,3.5883837683787276,0.0,0.0,2.7621081308808377,0.0,1.2893659515200318,0.144902,0.0,44.31137796,0,0.0,17.62,17.62,1,53.89,12.5,0,6,65.0,6.0,65.0,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9d566b80c46439fb4fa5d9c8eaa51f7e,3.9037409406215384,0.0,2.959994838328416,2.9037897228334866,0.0,2.125578849002185,0.1169,0.10001499999999999,40.606701,0,1.9563605536733222,37.39,37.39,1,87.02,16.5,0,6,71.0,2.0,71.0,9.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
c30e2e4d0abce6b4db1d0280778d04d4,3.8175653695597807,0.0,3.0472748673841794,2.993158369523867,0.0,1.249931756634195,0.14531,0.0,44.31137796,0,2.215373152783422,26.04,26.04,1,94.42,10.392000000000001,0,5,47.0,12.0,1.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
599a07e92a3980ae637d36cd6111045f,3.0704073217401198,0.0,2.250420002308894,2.2509320702001134,0.0,1.3083509485867257,0.14669400000000002,0.0,44.31137796,0,1.4355258514986549,26.04,26.04,1,16.97,10.392000000000001,0,5,70.0,1.0,70.0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ac9033ee1d6056f4ac827d79bedcc72d,3.92272545799326,0.0,2.971739590887778,3.0976667628902383,0.0,1.2084413564385674,0.144152,0.0,44.31137796,0,2.137164145129356,34.68,34.68,1,121.33,13.84,0,6,59.0,12.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
900937b8062eaec84aa1e5f16cdfe57d,4.184577874932025,0.0,3.2571984261393445,3.118872907696651,0.0,2.1182978013327767,0.120372,0.103487,40.606701,0,2.150203628762808,31.32,31.32,1,156.02,17.320999999999998,0,4,45.0,2.0,45.0,9.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
99158224050f70b152be49f14f86686b,4.2615721191144775,0.0,3.180125875164054,3.117705373135083,0.0,2.1159099218770607,0.118646,0.10230800000000001,40.606701,0,2.04883008652835,32.48,32.48,1,159.02,20.0,0,4,44.0,3.0,27.0,8.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6a4526450ca4ee8a2cd6709b2a627c8d,3.8988348380682742,0.0,3.3092041796704077,3.0718967289034524,0.0,0.0,0.144902,0.0,44.31137796,0,2.4766867429456445,18.62,18.62,1,108.67,13.2,0,7,77.0,6.0,77.0,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
fb098050d05db98b60413a9625107bd8,3.6283889300503116,0.0,2.6711728427150834,2.5711845677336043,0.0,2.1255463236711902,0.10016699999999999,0.091892,58.99595196,0,1.6139474767803497,-0.27,-0.27,1,53.42,3.45,0,7,89.0,4.0,89.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
da81ccd181f3283287a174f4eca547de,4.724185723655114,4.382287266257902,3.98109342314593,3.663674546615679,0.0,1.2871296207191107,0.14316600000000002,0.0,44.31137796,1,2.9021117234480043,10.84,10.84,2,362.56,12.5,0,5,51.0,8.0,51.0,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
bd265cf7f018d2bea11e0cae69b493f1,3.208710019906401,0.0,0.0,2.3418498240847523,0.0,1.1723109685219542,0.165793,0.08853899999999999,44.31137796,0,0.0,10.03,10.03,1,21.2,10.35,0,7,75.0,8.0,75.0,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3e879cdd58c64242ecb67211395a6508,6.72611093751906,5.9643765580286745,5.881229401560265,3.30034979240181,0.0,1.2352758766870524,0.15885,0.081596,44.31137796,1,2.6254565058057135,-0.33,-0.33,32,71.72,10.392000000000001,0,6,67.0,4.0,17.0,6.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2c8177dd04a8d4760c8ae4630d5db435,5.962232916415726,0.0,4.8223250249151945,3.006410414763014,0.0,1.3111178426625056,0.144902,0.0,44.31137796,0,0.0,19.2,19.2,1,107.14,10.392000000000001,0,6,68.0,3.0,68.0,8.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3beb7a9262b1e77bdd8520a546e7a579,3.3569814009931314,0.0,2.593286067020457,2.5355852403219132,0.0,0.0,0.14571099999999998,0.0,44.31137796,0,1.7683420586445333,30.98,30.98,1,35.18,15.0,0,3,32.0,3.0,32.0,8.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7e6b8140b261e49bd1f6bfa03266355d,3.760422483423212,0.0,2.5634810853944106,2.774224904868919,0.0,1.1634595517699902,0.16709300000000002,0.088449,45.81137796,0,0.0,18.99,18.99,1,70.63,11.504000000000001,0,7,73.0,10.0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8a03a1cb07e0c84dc84f9832eae4d23f,4.7036266444145545,0.0,3.6200318951262975,3.736144618133848,0.0,2.1242106834362176,0.11292200000000001,0.09781000000000001,40.606701,0,2.6263403673750423,18.96,18.96,1,447.52,19.0,0,5,70.0,1.0,1.0,6.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
b41c10c88eab663dfd610b80a932bb4c,3.3328422669943514,0.0,2.711807229041191,2.2801001100549243,0.0,2.1574869893848487,0.10052799999999999,0.092955,58.99595196,0,1.6567687792660166,-0.99,-0.99,1,20.37,4.4,0,7,85.0,10.0,85.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
fdfe279dd0446c30e15ecfab16b9002b,3.4424797690644486,0.0,0.0,2.6215293920698475,0.0,1.2081725266671217,0.147506,0.0,45.80687796,0,0.0,18.12,18.12,1,52.79,10.4,0,4,42.0,9.0,24.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
cf6526ff2524fb9a3663f8fca1bdf6c3,3.471144965160633,0.0,0.0,2.6502103546603593,0.0,1.2583978040955086,0.142881,0.0,46.30537836,0,0.0,28.02,28.02,1,26.77,13.856,0,7,73.0,10.0,3.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
882b924b96a0a422a5930cc87673051e,3.1357685145678222,0.0,2.534026106056135,2.4147060075610813,0.0024033777200389737,1.294466226161593,0.18618800000000002,0.0,45.80687796,0,1.8117760216029037,46.32,46.32,1,17.49,13.2,0,4,46.0,1.0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0b0da18e644bac389ba02ab23e1487ed,3.7777891874348675,0.0,2.9036325160842376,2.804725368533978,0.0,2.1135757168005678,0.11523699999999999,0.100123,40.9390266,0,1.9217384836845988,25.46,25.46,1,67.31,17.2,1,5,51.0,8.0,51.0,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
88cb009b746ab1b9a55dc5efcd1cc733,4.327104435066101,0.0,0.0,3.085952677041698,0.0,2.1187605904423816,0.114603,0.098261,40.606701,0,0.0,35.59,35.59,1,0.11,26.3,0,6,66.0,6.0,6.0,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
778ddcb8f3092f5b501e7ae19ce228f3,6.359615244893542,0.0,5.374830799160097,3.1019840845723827,0.0,0.0,0.14571099999999998,0.0,44.31137796,0,0.0,21.24,21.24,1,123.56,11.5,0,6,67.0,4.0,67.0,7.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0019baf3ed1242cd99b3cb592030446f,2.7234556720351857,0.0,2.1789769472931693,2.1554878621412814,0.0,1.2871296207191107,0.13536339220165514,0.0,43.67448504099181,0,1.6260322478290188,20.960808456926713,21.128951648490418,1,65.99,13.15,1,4,35.0,12.0,35.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2ea90e8741145bab63f53ec88cb7295a,3.449478399187365,0.0,2.5888317255942073,2.383994789441733,0.0,2.1230672437365663,0.10016699999999999,0.091892,58.99595196,0,1.5280163411892014,-0.17,-0.17,1,35.29,6.6,1,7,86.0,4.0,86.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
616018ccf121480488737b3823361d1a,3.6068111469189637,4.1550322287909704,2.5538830266438746,2.6204587918355613,0.0,2.1595972679874085,0.11690999999999999,0.10057200000000001,40.606701,1,1.563599728881531,29.85,29.85,2,48.81,16.5,0,3,30.0,5.0,29.0,6.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
c84ec3bd5e20182784b1b971be72c299,4.701084206938855,4.448195994641067,0.0,3.1553542592288837,0.0,1.314077991779213,0.14669400000000002,0.0,44.31137796,1,0.0,27.32,27.32,3,141.34,13.2,0,5,56.0,3.0,56.0,8.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
d263e956a4b3d8522299e10714087894,4.132323740040991,2.444044795918076,3.438067450453494,3.300671554839232,0.0,1.2803506930460056,0.14316600000000002,0.0,44.31137796,1,2.600504606645505,11.7,11.7,2,152.17,11.0,0,4,40.0,7.0,40.0,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2c75c74a7c0f2651b3ae5ec830c34b8f,3.266231696689893,0.0,2.4927603890268375,2.4382733034923594,0.0,1.2370407913791908,0.142881,0.0,46.30537836,0,1.6609602917760835,28.02,28.02,1,21.61,13.856,0,7,73.0,10.0,3.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30056ab231d545b01bf64a4afee54001,4.1264561134318045,0.0,0.0,2.9311119246878925,0.0,1.2860071220794747,0.14571099999999998,0.0,44.31137796,0,0.0,17.62,17.62,1,86.03,12.5,0,4,41.0,6.0,26.0,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
f1bc4ec5aa7efda1226655623274648a,3.3271545124094315,0.0,0.0,2.5017026919901006,0.0,1.2415464805965484,0.144902,0.0,44.31137796,0,0.0,12.82,12.82,1,29.17,13.2,0,7,75.0,8.0,75.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cfe53ea9433504883086fc113f19bf3d,3.2245330626060857,0.0,2.12057393120585,1.4435758797502576,0.0,2.129464309782377,0.11535999999999999,0.100243,41.27136420000001,0,0.6757783416740851,37.44,37.44,1,3.28,15.001,1,7,74.0,9.0,3.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2377643ffe1711ed3a6f107d6846aa22,4.272445019048976,0.0,0.0,2.617398786072972,0.0,1.1936810295412816,0.147506,0.0,45.80687796,0,0.0,26.2,26.2,1,50.78,15.0,0,5,62.0,9.0,62.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0d933e7fe322dea60b3a4e9dfbfee9d8,4.61897847795803,0.0,3.7085908451503435,3.638916352712667,0.0,2.1543631006663166,0.11593900000000001,0.100823,40.606701,0,2.7169794085573584,5.76,5.76,1,527.27,17.320999999999998,0,4,38.0,9.0,3.0,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bf3c67d9664f3459e6e04e607a507e64,4.370735083715832,3.898396045930009,0.0,3.4084774051875906,0.0,1.2427898094786765,0.16405699999999998,0.08680299999999999,44.31137796,1,0.0,14.7,14.7,2,194.14,13.856,0,7,77.0,6.0,77.0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
d829d9c7a845cf8f488521805ad8c95a,5.541839991938763,4.103906298088718,4.566449277502785,4.0335962326525365,0.0,2.1556699817198113,0.110955,0.095842,40.606701,1,3.1802291297402743,-7.24,-7.24,2,855.71,43.648,0,5,50.0,9.0,10.0,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
987a0a5e856d2185db60c718da435160,5.729143722658436,5.167887156919553,4.813026926502712,3.227431613454511,0.0,1.2332500095411003,0.16463699999999998,0.087381,44.31137796,1,2.258996253248911,17.22,17.22,2,165.61,10.392000000000001,0,6,67.0,4.0,67.0,7.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
085b7eec474bd25f8140577833f0a6ac,4.882148707810854,0.0,3.8815558297933115,3.5850047630356867,0.0,1.2372923375674587,0.143478,0.0,44.31137796,0,2.828008611063375,2.8,2.8,1,294.93,10.392000000000001,0,5,48.0,11.0,2.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4c14c36a57ab73b4b800fc995d3beb73,4.54476236021663,0.0,3.7784406835712327,3.7122522582039315,0.0,1.171141151028382,0.14316600000000002,0.0,44.31137796,0,2.9397438296202116,21.81,21.81,1,454.73,13.15,0,4,43.0,4.0,20.0,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373fb825c489645f221952db53e35a60,3.9647309210536292,0.0,3.4379090355394983,2.9254461759832706,0.0,1.2518814545525276,0.16464,0.087382,44.31137796,0,2.3947317804695296,10.08,10.08,1,98.01,10.392000000000001,0,7,75.0,8.0,5.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
c94671d9f76a07fe541480bc62edb60a,3.642958879409791,0.0,0.0,2.746673112470323,0.0,1.6200318951262973,0.164635,0.086741,44.31137796,1,0.0,27.32,27.32,3,49.33,13.2,0,5,56.0,3.0,56.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8dcf72174797ae1837d423396bbb7e98,6.278678392923027,0.0,5.3384963353074815,3.720183292343364,0.0,1.6582976503081899,0.16463699999999998,0.087381,44.31137796,0,0.0,16.66,16.66,1,453.85,13.2,0,6,66.0,5.0,66.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
311924ef8566de7b248f577fe08fa5c5,4.936081243335448,4.237845226861614,0.0,3.94840954227257,0.0,2.556603989486027,0.11292200000000001,0.09781000000000001,40.606701,1,0.0,-2.18,-2.18,2,820.87,56.0,0,3,31.0,11.0,18.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b80d271d99d6f7196ef6b591cc99930c,3.9279859470994287,0.0,0.0,2.9395042766886217,0.0,1.2299376859079338,0.146348,0.0,45.30837756,0,0.0,15.12,15.12,1,84.58,13.2,0,7,72.0,11.0,14.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3c4ee938001975a4d07cf27a54de433c,4.595231596358727,0.0,3.504878459410216,3.1358352262259457,0.0,2.125481265700594,0.11285999999999999,0.095969,40.606701,0,1.9703468762300933,40.8,40.8,1,141.86,20.4,0,7,71.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
054a060473c4f11a08dcdb183f9be82d,3.225309281725863,0.0,2.12057393120585,2.518000379235449,0.0024033777200389737,1.2690457096576229,0.19923,0.0,45.80687796,0,1.4372747974101237,43.8,43.8,2,18.55,12.5,0,6,73.0,2.0,9.0,12.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5e8b2c437090e22ffe168d19c3aa79eb,5.231579169696331,0.0,4.471012851443871,2.8681916899651956,0.0,1.0273496077747566,0.14571099999999998,0.0,44.31137796,0,1.0751818546186915,22.44,22.44,1,83.38,13.8,0,6,66.0,5.0,66.0,6.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6c13700b7435b2547163d04008bf3975,3.3756636139608855,0.0,0.0,2.5538587637045733,0.0,1.2304489213782739,0.146348,0.0,46.30537836,0,0.0,20.54,20.54,1,34.12,10.392000000000001,0,7,72.0,11.0,72.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
f451b7678fe549050ed1df7e41a57f1d,3.9920672600276665,0.0,3.1696744340588068,2.985453420164222,0.0,2.1231653709029192,0.115174,0.098837,40.606701,0,2.154849841520744,20.960808456926713,94.2,1,105.37,37.71,0,12,56.76896507611616,2.0,34.746800501882056,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
839492301e7c2d24c02c89315f307e39,3.343802333161655,0.0,1.7993405494535817,2.4398062113933303,0.0,1.1775364999298623,0.161165,0.083909,44.31137796,0,0.9299295600845878,26.04,26.04,1,30.35,10.392000000000001,1,4,47.0,7.0,16.0,4.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
408e0c75cd8f58197c06edb73428bb0d,6.4938915713497565,5.670589069893688,5.462285665834209,3.514648677876234,0.0,1.6103407114521568,0.11863599999999999,0.10175,40.606701,1,2.549530474736012,24.0,24.0,2,387.56,16.0,0,4,46.0,1.0,46.0,10.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6179f9b2f03fe9aaceb4f82e67d0842a,4.327104435066101,0.0,0.0,3.085952677041698,0.0,2.1219535835452987,0.11690999999999999,0.10057200000000001,40.606701,0,0.0,31.26,31.26,1,0.0,17.25,0,5,55.0,4.0,55.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
08c71e940a19496b078df652dcaa3e98,3.3016809492935764,0.0,0.0,2.4830021386044177,0.0,1.250175948083925,0.14669400000000002,0.0,44.31137796,0,0.0,21.38,21.38,1,31.06,10.35,0,6,68.0,3.0,68.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1eb6d6268118c75576a55f49a66b8c57,3.668851648082519,0.0,0.0,2.843811866551211,0.0,1.2893659515200318,0.144038,0.0,45.81137796,0,0.0,19.52,19.52,1,57.34,12.5,0,7,72.0,11.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9c19c00c6d3dc0b8ad7a180c6ca03672,4.172573743771971,0.0,0.0,2.9698956079747902,0.0,1.2299376859079338,0.146348,0.0,45.80687796,0,0.0,18.12,18.12,1,88.02,10.392000000000001,0,7,74.0,9.0,74.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
cf8c5db0c02e3f92592daccba41c918c,4.548069876093727,4.304835069229006,3.6478717653062325,3.6676919825552803,0.0024033777200389737,2.1565491513317814,0.14829900000000001,0.125137,41.1052014,1,2.772776304152248,20.960808456926713,21.128951648490418,2,606.29,43.6,0,3,44.0,2.0,18.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
913bb512f7ca698b02149c9189c7c606,4.373922952384584,0.0,0.0,3.384469903430081,0.0,2.120080134129453,0.11690999999999999,0.10057200000000001,40.606701,0,0.0,23.4,23.4,1,322.93,22.0,0,3,31.0,4.0,20.0,7.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
